id,member_id,loan_amnt,funded_amnt,funded_amnt_inv,term,int_rate,installment,grade,sub_grade,emp_title,emp_length,home_ownership,annual_inc,verification_status,issue_d,loan_status,pymnt_plan,url,desc,purpose,title,zip_code,addr_state,dti,delinq_2yrs,earliest_cr_line,fico_range_low,fico_range_high,inq_last_6mths,mths_since_last_delinq,mths_since_last_record,open_acc,pub_rec,revol_bal,revol_util,total_acc,initial_list_status,out_prncp,out_prncp_inv,total_pymnt,total_pymnt_inv,total_rec_prncp,total_rec_int,total_rec_late_fee,recoveries,collection_recovery_fee,last_pymnt_d,last_pymnt_amnt,next_pymnt_d,last_credit_pull_d,last_fico_range_high,last_fico_range_low,collections_12_mths_ex_med,mths_since_last_major_derog,policy_code,application_type,annual_inc_joint,dti_joint,verification_status_joint,acc_now_delinq,tot_coll_amt,tot_cur_bal,open_acc_6m,open_act_il,open_il_12m,open_il_24m,mths_since_rcnt_il,total_bal_il,il_util,open_rv_12m,open_rv_24m,max_bal_bc,all_util,total_rev_hi_lim,inq_fi,total_cu_tl,inq_last_12m,acc_open_past_24mths,avg_cur_bal,bc_open_to_buy,bc_util,chargeoff_within_12_mths,delinq_amnt,mo_sin_old_il_acct,mo_sin_old_rev_tl_op,mo_sin_rcnt_rev_tl_op,mo_sin_rcnt_tl,mort_acc,mths_since_recent_bc,mths_since_recent_bc_dlq,mths_since_recent_inq,mths_since_recent_revol_delinq,num_accts_ever_120_pd,num_actv_bc_tl,num_actv_rev_tl,num_bc_sats,num_bc_tl,num_il_tl,num_op_rev_tl,num_rev_accts,num_rev_tl_bal_gt_0,num_sats,num_tl_120dpd_2m,num_tl_30dpd,num_tl_90g_dpd_24m,num_tl_op_past_12m,pct_tl_nvr_dlq,percent_bc_gt_75,pub_rec_bankruptcies,tax_liens,tot_hi_cred_lim,total_bal_ex_mort,total_bc_limit,total_il_high_credit_limit,revol_bal_joint,sec_app_fico_range_low,sec_app_fico_range_high,sec_app_earliest_cr_line,sec_app_inq_last_6mths,sec_app_mort_acc,sec_app_open_acc,sec_app_revol_util,sec_app_open_act_il,sec_app_num_rev_accts,sec_app_chargeoff_within_12_mths,sec_app_collections_12_mths_ex_med,sec_app_mths_since_last_major_derog,hardship_flag,hardship_type,hardship_reason,hardship_status,deferral_term,hardship_amount,hardship_start_date,hardship_end_date,payment_plan_start_date,hardship_length,hardship_dpd,hardship_loan_status,orig_projected_additional_accrued_interest,hardship_payoff_balance_amount,hardship_last_payment_amount,disbursement_method,debt_settlement_flag,debt_settlement_flag_date,settlement_status,settlement_date,settlement_amount,settlement_percentage,settlement_term
68547380,,20000,20000,20000, 36 months,11.48,659.33,B,B5,General Manager,5 years,RENT,60000,Not Verified,15-Dec,Fully Paid,n,https://lendingclub.com/browse/loanDetail.action?loan_id=68547380,,debt_consolidation,Debt consolidation,234xx,VA,22.62,0,Dec-00,685,689,2,,,10,0,29929,61.5,20,w,0,0,23657.70147,23657.7,20000,3657.7,0,0,0,18-Sep,3250.36,,19-Mar,689,685,0,,1,Individual,,,,0,0,39394,1,1,0,1,17,9465,63,2,2,13008,62,48700,0,0,3,3,3939,14271,67.7,0,0,17,180,4,4,0,4,,4,,0,5,5,7,13,1,9,19,5,10,0,0,0,2,100,28.6,0,0,63700,39394,44200,15000,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
68516174,,10000,10000,10000, 36 months,9.17,318.79,B,B2,analyst,10+ years,MORTGAGE,59307,Not Verified,15-Dec,Fully Paid,n,https://lendingclub.com/browse/loanDetail.action?loan_id=68516174,,credit_card,Credit card refinancing,440xx,OH,32.7,1,Oct-96,690,694,1,17,,17,0,24399,59.5,30,w,0,0,11502.49722,11502.5,10000,1502.5,0,0,0,18-Dec,638.18,,18-Dec,694,690,0,,1,Individual,,,,0,0,134518,2,3,1,2,4,18315,63,1,1,4960,61,41000,3,1,3,3,8407,4473,76.3,0,0,228,230,5,4,1,5,,4,17,0,4,10,4,11,7,13,22,11,17,0,0,0,2,93.3,75,0,0,197909,42714,18900,28935,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
68436774,,18850,18850,18850, 36 months,21.48,714.83,E,E5,Social Worker,< 1 year,MORTGAGE,55000,Not Verified,15-Dec,Charged Off,n,https://lendingclub.com/browse/loanDetail.action?loan_id=68436774,,debt_consolidation,Debt consolidation,894xx,NV,15.56,0,Jun-97,700,704,2,38,,11,0,6069,38.4,26,f,0,0,4304.22,4304.22,2323.07,1909.67,71.48,0,0,16-Aug,35.74,,17-Jul,504,500,0,57,1,Individual,,,,0,0,236037,5,1,2,3,2,31456,99,3,6,2127,79,15800,2,1,10,11,21458,5030,30.1,0,0,222,100,4,2,8,29,,2,,0,2,4,2,4,5,9,13,4,11,0,0,0,7,96.2,0,0,0,247115,37525,7200,31815,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
67327688,,21000,21000,21000, 60 months,11.99,467.03,C,C1,research scientist,10+ years,MORTGAGE,82000,Not Verified,15-Dec,Fully Paid,n,https://lendingclub.com/browse/loanDetail.action?loan_id=67327688,,debt_consolidation,Debt consolidation,146xx,NY,15.07,0,Sep-89,730,734,0,,,18,0,27092,35,34,w,0,0,22353.07,22353.07,21000,1353.07,0,0,0,16-Jul,20052.89,,18-Aug,714,710,0,,1,Individual,,,,0,0,129615,3,1,1,2,7,18450,92,5,11,7622,47,77300,0,3,1,13,7201,25465,23.3,0,0,122,315,1,1,2,1,,12,,0,2,11,5,11,7,16,25,11,18,0,0,0,6,100,0,0,0,213675,45542,33200,20000,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
68547369,,10500,10500,10500, 36 months,8.49,331.42,B,B1,Strategic Account Manager,4 years,MORTGAGE,60000,Not Verified,15-Dec,Fully Paid,n,https://lendingclub.com/browse/loanDetail.action?loan_id=68547369,,debt_consolidation,Debt consolidation,250xx,WV,15.39,1,May-98,685,689,0,19,35,13,1,10760,62.6,19,w,0,0,11737.50136,11737.5,10500,1237.5,0,0,0,17-Dec,4458.64,,19-Mar,719,715,0,,1,Individual,,,,0,0,107112,2,4,0,0,38,10578,46,1,2,3415,53,17200,0,0,1,3,8926,3707,53.1,0,0,107,139,1,1,5,1,72,5,26,0,2,4,3,5,5,6,8,5,13,0,0,0,2,84.2,0,0,1,132044,21338,7900,23221,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
68466869,,4575,4575,4575, 36 months,17.27,163.73,D,D3,2nd pressman,5 years,RENT,56000,Not Verified,15-Dec,Charged Off,n,https://lendingclub.com/browse/loanDetail.action?loan_id=68466869,,house,Home buying,080xx,NJ,10.03,1,1-May,665,669,1,,,12,0,2380,27,17,w,0,0,1659.25,1659.25,1044.77,614.48,0,0,0,16-Nov,163.73,,17-Sep,529,525,0,22,1,Individual,,,,0,7233,2380,1,0,0,0,28,0,0,2,11,364,27,8900,0,1,2,11,198,400,71,0,0,28,175,5,5,1,12,,2,,0,3,12,5,5,1,12,15,8,12,,0,1,2,100,33.3,0,0,8900,2380,1200,0,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
68496812,,5000,5000,5000, 36 months,11.48,164.84,B,B5,Direct Support Professional,1 year,RENT,17000,Source Verified,15-Dec,Fully Paid,n,https://lendingclub.com/browse/loanDetail.action?loan_id=68496812,,other,Other,031xx,NH,27.9,0,11-Aug,690,694,1,,,8,0,6378,44.3,11,w,0,0,5852.44151,5852.44,5000,852.44,0,0,0,18-Mar,1739.41,,18-Mar,634,630,0,,1,Individual,,,,0,0,55327,3,2,1,1,2,48949,99,2,3,64,68,14400,0,4,2,4,6916,2736,2.3,0,0,52,45,2,2,0,30,,4,,0,1,5,1,1,4,6,7,5,8,0,0,0,3,100,0,0,0,63456,55327,2800,49056,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
68436907,,8000,8000,8000, 36 months,6.99,246.99,A,A3,,,MORTGAGE,45000,Not Verified,15-Dec,Fully Paid,n,https://lendingclub.com/browse/loanDetail.action?loan_id=68436907,,home_improvement,Home improvement,028xx,RI,15.15,0,2-Sep,790,794,0,,,12,0,5890,23.7,26,f,0,0,8890.660307,8890.66,8000,890.66,0,0,0,19-Jan,246.61,,19-Jan,674,670,0,,1,Individual,,,,0,0,317061,0,1,1,2,8,101301,79,0,0,2696,54,24900,0,0,0,2,28824,7004,27.8,0,0,112,159,26,8,1,37,,,,0,1,3,3,12,8,8,17,3,12,0,0,0,1,100,0,0,0,357341,107191,9700,107711,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
68496925,,5000,5000,5000, 36 months,11.99,166.05,C,C1,Dental Assistant,1 year,RENT,30000,Source Verified,15-Dec,Charged Off,n,https://lendingclub.com/browse/loanDetail.action?loan_id=68496925,,debt_consolidation,Debt consolidation,208xx,MD,9.16,0,5-Apr,675,679,0,29,53,12,2,5426,28.3,15,w,0,0,5320.27,5320.27,4193.7,945.52,0,181.05,32.589,18-Aug,166.05,,19-Mar,564,560,0,67,1,Individual,,,,0,0,5426,0,0,0,0,,0,,2,8,1946,28,19200,0,0,2,8,493,464,84.5,0,0,,128,9,9,0,9,,9,29,1,3,7,4,5,0,12,15,7,12,0,0,0,2,86.7,33.3,0,0,19200,5426,3000,0,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
68476567,,9075,9075,9075, 36 months,5.32,273.3,A,A1,Advanced Analyst,10+ years,MORTGAGE,40000,Not Verified,15-Dec,Fully Paid,n,https://lendingclub.com/browse/loanDetail.action?loan_id=68476567,,credit_card,Credit card refinancing,594xx,MT,8.39,0,Sep-84,815,819,0,,,15,0,12854,16.3,26,w,0,0,9723.378687,9723.38,9075,648.38,0,0,0,17-Nov,3990.79,,19-Mar,799,795,0,,1,Individual,,,,0,0,100468,0,0,0,0,89,0,,0,0,5323,16,78700,0,0,0,0,8372,39646,24.5,0,0,146,375,34,34,3,34,,,,0,4,4,5,11,4,13,19,4,15,0,0,0,0,100,0,0,0,186900,12854,52500,0,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
68547291,,24000,24000,24000, 60 months,12.88,544.61,C,C2,Speech Language Pathologist,2 years,MORTGAGE,75181.21,Not Verified,15-Dec,Current,n,https://lendingclub.com/browse/loanDetail.action?loan_id=68547291,,debt_consolidation,Debt consolidation,242xx,VA,31.57,0,Feb-00,720,724,1,,,13,0,17497,44.4,37,w,10620.82,10620.82,20772.46,20772.46,13379.18,7393.28,0,0,0,19-Mar,544.61,19-Apr,19-Mar,639,635,0,,1,Individual,,,,0,0,276355,1,5,0,4,22,63173,59,1,1,11067,55,39400,0,4,1,5,23030,12303,58.7,0,0,157,190,1,1,4,1,,1,,0,4,4,5,10,15,7,18,4,13,0,0,0,1,100,60,0,0,354971,80670,29800,107671,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
68616851,,12500,12500,12500, 36 months,7.49,388.78,A,A4,manager,10+ years,RENT,52000,Not Verified,15-Dec,Fully Paid,n,https://lendingclub.com/browse/loanDetail.action?loan_id=68616851,,credit_card,Credit card refinancing,945xx,CA,6.83,0,4-Apr,705,709,0,,,5,0,10009,80.7,7,w,0,0,13622.93887,13622.94,12500,1122.94,0,0,0,17-Jul,7026.68,,19-Mar,719,715,0,,1,Individual,,,,0,0,10009,0,0,0,0,,0,,0,0,6158,81,12400,0,0,0,0,2002,754,91,0,0,,140,26,26,0,133,,,,0,2,3,2,2,0,5,7,4,5,0,0,0,0,100,100,0,0,12400,10009,8400,0,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
68375498,,19600,19600,19600, 60 months,15.77,474.25,D,D1,Sales representative,8 years,MORTGAGE,80000,Source Verified,15-Dec,Charged Off,n,https://lendingclub.com/browse/loanDetail.action?loan_id=68375498,,debt_consolidation,Debt consolidation,038xx,NH,18.99,0,3-Oct,710,714,1,,,15,0,11038,81.1,26,w,0,0,15201.89,15201.89,7248.65,6073.27,142.26,1737.71,312.7878,18-Jun,497.96,,18-Nov,614,610,0,,1,Individual,,,,0,0,341767,1,4,2,4,5,30775,70,0,2,2256,73,13200,2,1,1,8,24412,826,90.4,0,0,121,146,13,5,2,18,,1,,0,6,8,6,10,8,9,16,8,15,0,0,0,2,100,100,0,0,364600,41813,10100,43708,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
68466830,,35000,35000,35000, 36 months,13.99,1196.05,C,C4,Truck driver ,2 years,MORTGAGE,90000,Source Verified,15-Dec,Fully Paid,n,https://lendingclub.com/browse/loanDetail.action?loan_id=68466830,,debt_consolidation,Debt consolidation,347xx,FL,10.97,0,12-May,740,744,0,,,5,0,2193,12.3,7,w,0,0,43771.29352,43771.29,35000,8771.29,0,0,0,18-Dec,7315.86,,18-Dec,759,755,0,,1,Individual,,,,0,0,201577,0,1,0,1,14,8496,84,1,2,0,38,17900,0,1,1,3,40315,8000,0,0,0,43,33,9,9,1,18,,3,,0,0,1,1,2,2,3,4,1,5,0,0,0,1,100,0,0,0,225820,10689,8000,10070,,,,,,,,,,,,,,N,INTEREST ONLY-3 MONTHS DEFERRAL,NATURAL_DISASTER,COMPLETED,3,213.98,17-Sep,17-Dec,17-Sep,3,18,Late (16-30 days),641.94,18761.48,275.35,Cash,N,,,,,,
68593616,,28000,28000,28000, 60 months,8.49,574.33,B,B1,Client Service Manager,1 year,MORTGAGE,75000,Not Verified,15-Dec,Fully Paid,n,https://lendingclub.com/browse/loanDetail.action?loan_id=68593616,,debt_consolidation,Debt consolidation,301xx,GA,24.83,0,4-Jan,685,689,0,29,,16,0,18002,72,23,w,0,0,32339.77247,32339.77,28000,4339.77,0,0,0,18-Apr,17440.21,,18-Jul,694,690,0,,1,Individual,,,,0,428,365724,0,4,1,1,10,63294,74,1,1,7762,74,25000,6,1,6,3,22858,1024,91.8,0,0,143,101,8,8,3,27,,0,29,0,4,10,4,5,8,10,12,10,16,0,0,0,2,95.7,75,0,0,406511,81296,12500,85509,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
68547492,,14000,14000,14000, 60 months,15.77,338.75,D,D1,Business Systems Analyst,1 year,RENT,45500,Not Verified,15-Dec,Charged Off,n,https://lendingclub.com/browse/loanDetail.action?loan_id=68547492,,debt_consolidation,Debt consolidation,770xx,TX,19.24,0,Jun-81,690,694,0,39,,10,0,6297,25.9,12,w,0,0,8888.09,8888.09,4545.51,3892.58,0,450,81,18-Feb,338.75,,19-Mar,569,565,0,,1,Individual,,,,0,200,37485,2,3,1,1,5,28603,97,1,3,3619,65,24300,3,0,5,5,4165,14431,28.9,0,0,33,414,6,5,0,15,39,5,39,0,3,4,4,5,3,6,8,4,10,0,0,0,3,91.7,0,0,0,57447,37485,20300,29581,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,Y,18-Jun,ACTIVE,18-Jun,4486,45,18
68547446,,16000,16000,16000, 36 months,9.8,514.78,B,B3,,,MORTGAGE,99906,Not Verified,15-Dec,Fully Paid,n,https://lendingclub.com/browse/loanDetail.action?loan_id=68547446,,credit_card,Credit card refinancing,117xx,NY,6.97,0,Jul-93,660,664,1,24,54,10,1,12632,69.8,26,f,0,0,18510.04665,18510.05,16000,2510.05,0,0,0,19-Jan,514.53,,19-Feb,554,550,0,79,1,Individual,,,,0,0,426371,2,1,1,1,8,4237,85,3,5,1750,73,18100,2,0,3,6,42637,82,96.4,0,0,8,269,0,0,4,3,78,0,78,3,2,5,2,9,1,8,21,5,10,0,0,0,4,80.8,100,0,0,493100,16869,2300,5000,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
68537494,,14000,14000,14000, 36 months,5.32,421.61,A,A1,Senior Brand Manager,4 years,RENT,120000,Not Verified,15-Dec,Fully Paid,n,https://lendingclub.com/browse/loanDetail.action?loan_id=68537494,,debt_consolidation,Debt consolidation,941xx,CA,6.73,0,Nov-99,775,779,0,,,13,0,15686,16.9,20,w,0,0,14937.23902,14937.24,14000,937.24,0,0,0,18-Jul,320.89,,18-Sep,724,720,0,,1,Individual,,,,0,0,16909,0,1,0,0,27,1223,23,2,4,8082,18,58000,0,1,0,4,1409,26324,15.1,0,0,184,193,7,7,0,13,,13,,0,4,8,4,7,2,12,18,10,13,0,0,0,2,100,0,0,0,63281,16909,38200,5281,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
68366933,,24000,24000,24000, 36 months,8.49,757.51,B,B1,nutritionist,8 years,MORTGAGE,72000,Not Verified,15-Dec,Fully Paid,n,https://lendingclub.com/browse/loanDetail.action?loan_id=68366933,,debt_consolidation,Debt consolidation,770xx,TX,22.8,0,Aug-97,715,719,0,52,,16,0,20014,34.3,52,w,0,0,27064.65123,27064.65,24000,3064.65,0,0,0,18-May,6640.18,,19-Mar,789,785,0,,1,Individual,,,,0,0,74809,3,4,1,2,5,54795,57,4,6,9229,38,58400,2,0,4,8,4987,15186,56.9,0,0,220,134,3,3,0,3,,1,,0,3,3,5,7,31,12,21,4,16,0,0,0,5,98,40,0,0,120823,74809,35200,62423,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
66574010,,35000,35000,35000, 36 months,13.99,1196.05,C,C4,RRT,6 years,OWN,75000,Source Verified,15-Dec,Fully Paid,n,https://lendingclub.com/browse/loanDetail.action?loan_id=66574010,,debt_consolidation,Debt consolidation,346xx,FL,18.19,0,2-Sep,685,689,0,,,17,0,22755,69.6,32,w,0,0,36128.45,36128.45,35000,1128.45,0,0,0,16-Apr,33804.36,,17-Sep,689,685,0,,1,Individual,,,,0,0,52074,0,7,0,1,18,29319,80,0,2,10007,75,32700,0,0,0,3,3255,1200,94.9,0,0,70,159,18,18,1,28,,18,,0,5,6,5,9,16,10,15,7,17,0,0,0,0,100,100,0,0,69518,52074,23500,36818,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
68565380,,14550,14550,14550, 60 months,15.77,352.06,D,D1,Administrative Assistant,10+ years,MORTGAGE,70000,Verified,15-Dec,Current,n,https://lendingclub.com/browse/loanDetail.action?loan_id=68565380,,debt_consolidation,Debt consolidation,338xx,FL,34.44,0,Sep-77,720,724,0,,,13,0,138287,83,27,w,6687.85,6687.85,13346.41,13346.41,7862.15,5484.26,0,0,0,19-Feb,352.06,19-Apr,19-Mar,714,710,0,,1,Individual,,,,0,0,369766,1,0,0,0,61,0,0,1,1,24007,83,167010,0,0,2,2,30813,11762,98,0,0,172,459,5,5,5,51,,9,,0,5,10,10,10,6,10,18,9,12,,0,0,2,100,100,0,0,445111,63425,58810,0,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
68446530,,8000,8000,8000, 36 months,11.48,263.74,B,B5,Valued Associate,< 1 year,RENT,21610,Verified,15-Dec,Fully Paid,n,https://lendingclub.com/browse/loanDetail.action?loan_id=68446530,,credit_card,Credit card refinancing,370xx,TN,31.06,0,9-Dec,705,709,0,,,9,0,8898,48.4,10,w,0,0,9155.962588,9155.96,8000,1155.96,0,0,0,17-Aug,4421.4,,19-Feb,674,670,0,,1,Individual,,,,0,0,22866,0,2,1,1,9,13968,82,1,2,1831,64,18400,0,0,3,3,2858,5553,46.1,0,0,66,72,10,9,0,10,,9,,0,3,6,3,4,2,7,8,6,9,0,0,0,2,100,0,0,0,35502,22866,10300,17102,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
68375365,,32400,32400,32400, 60 months,9.8,685.23,B,B3,Project Manager,10+ years,MORTGAGE,106284,Source Verified,15-Dec,Current,n,https://lendingclub.com/browse/loanDetail.action?loan_id=68375365,,credit_card,Credit card refinancing,782xx,TX,24.11,0,Oct-89,730,734,2,,,33,0,90930,52.8,38,w,13746.6,13746.6,26038.74,26038.74,18653.4,7385.34,0,0,0,19-Mar,685.23,19-Apr,19-Mar,739,735,0,,1,Individual,,,,0,0,335236,2,2,1,2,5,22505,103,2,3,7225,59,172100,1,0,2,5,10159,59340,43.2,0,0,109,314,1,1,2,104,,1,,0,15,23,19,23,3,28,32,23,33,0,0,0,3,100,5.3,0,0,468631,116208,104500,21758,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
68366859,,3600,3600,3600, 36 months,13.44,122.07,C,C3,Graduate Student ,1 year,RENT,25000,Source Verified,15-Dec,Fully Paid,n,https://lendingclub.com/browse/loanDetail.action?loan_id=68366859,,debt_consolidation,Debt consolidation,191xx,PA,26.45,0,7-Jun,710,714,0,,,23,0,4419,30.7,39,w,0,0,4280.189547,4280.19,3600,680.19,0,0,0,17-Dec,1601.37,,18-Jul,679,675,0,,1,Individual,,,,0,0,78735,2,14,2,4,4,74316,97,1,3,1547,86,14400,1,4,0,7,3579,2651,49,0,0,94,102,6,4,0,6,,19,,0,2,3,3,5,27,9,12,3,23,0,0,0,3,100,33.3,0,0,91319,78735,5200,76919,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
68563427,,10500,10500,10500, 36 months,13.99,358.82,C,C4,SW,10+ years,MORTGAGE,110000,Not Verified,15-Dec,Fully Paid,n,https://lendingclub.com/browse/loanDetail.action?loan_id=68563427,,debt_consolidation,Debt consolidation,922xx,CA,30.73,1,Jul-98,660,664,1,16,,19,0,28822,81.2,38,w,0,0,11399.8,11399.8,10500,899.8,0,0,0,16-Sep,8908.46,,19-Mar,719,715,1,16,1,Individual,,,,0,0,166878,3,4,3,5,3,46381,38,1,3,8086,60,35500,0,2,1,8,8783,3764,85,0,0,150,209,0,0,4,22,,1,,1,8,11,8,15,8,14,25,12,19,0,0,1,4,97.4,75,0,0,232011,75203,25100,77111,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
68607018,,3000,3000,3000, 36 months,11.48,98.9,B,B5,technician,10+ years,MORTGAGE,105000,Verified,15-Dec,Fully Paid,n,https://lendingclub.com/browse/loanDetail.action?loan_id=68607018,,home_improvement,Home improvement,906xx,CA,12.09,0,Jul-94,685,689,1,26,,11,0,5560,57.9,22,w,0,0,3555.124843,3555.12,3000,555.12,0,0,0,18-Dec,197.3,,18-Dec,654,650,0,26,1,Individual,,,,0,0,297766,2,3,1,5,1,30552,90,1,4,1955,83,9600,3,6,3,9,27070,3268,61.1,0,0,126,257,1,1,2,1,,1,,2,6,7,6,6,11,7,9,7,11,0,0,0,2,90.9,16.7,0,0,387088,36112,8400,33828,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
68485643,,16000,16000,16000, 36 months,14.85,553.48,C,C5,Nurse,2 years,RENT,43000,Source Verified,15-Dec,Fully Paid,n,https://lendingclub.com/browse/loanDetail.action?loan_id=68485643,,credit_card,Credit card refinancing,104xx,NY,17.11,0,10-Sep,675,679,0,,,13,0,10130,51.2,16,f,0,0,19924.29927,19924.3,16000,3924.3,0,0,0,19-Jan,567.76,,19-Feb,614,610,0,,1,Individual,,,,0,0,20258,2,2,1,1,5,10128,85,5,9,2116,64,19800,0,0,3,10,1558,3024,64.8,0,0,49,63,2,2,0,2,,7,,0,3,8,4,5,2,11,14,8,13,0,0,0,6,100,50,0,0,31669,20258,8600,11869,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
68526838,,8000,8000,8000, 36 months,7.49,248.82,A,A4,Teacher,10+ years,MORTGAGE,57000,Not Verified,15-Dec,Fully Paid,n,https://lendingclub.com/browse/loanDetail.action?loan_id=68526838,,debt_consolidation,Debt consolidation,158xx,PA,25.01,0,Mar-00,740,744,0,,,19,0,15916,41.1,31,w,0,0,8973.886929,8973.89,8000,973.89,0,0,0,19-Jan,248.55,,19-Jan,769,765,0,,1,Individual,,,,0,0,108395,0,5,0,2,15,40390,62,0,3,3948,54,38700,1,9,0,5,6376,13178,33.1,0,0,125,189,19,15,2,54,,23,,0,2,7,4,6,10,13,19,8,19,0,0,0,0,100,0,0,0,164865,56306,19700,65365,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
68577637,,19500,19500,19500, 36 months,7.49,606.49,A,A4,Producer,< 1 year,RENT,85000,Not Verified,15-Dec,Fully Paid,n,https://lendingclub.com/browse/loanDetail.action?loan_id=68577637,,debt_consolidation,Debt consolidation,900xx,CA,13.74,0,1-Aug,730,734,0,,,8,0,18662,70.7,20,w,0,0,21816.2612,21816.26,19500,2316.26,0,0,0,19-Jan,609.4,,19-Jan,664,660,0,,1,Individual,,,,0,0,42613,0,3,0,0,42,23951,54,0,0,5596,61,26400,0,1,0,0,5327,6698,73.4,0,0,172,138,49,42,0,49,,,,0,4,4,4,5,12,5,8,5,8,0,0,0,0,100,50,0,0,70472,42613,25200,44072,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
68537513,,2000,2000,2000, 36 months,8.49,63.13,B,B1,Dean,8 years,MORTGAGE,140000,Source Verified,15-Dec,Fully Paid,n,https://lendingclub.com/browse/loanDetail.action?loan_id=68537513,,other,Other,294xx,SC,6.78,0,Nov-85,845,850,1,,,7,0,4110,6.8,16,w,0,0,2091.18,2091.18,2000,76.18,15,0,0,16-Jun,1960.21,,16-Jun,839,835,0,,1,Individual,,,,0,0,679308,0,1,0,1,15,32185,,0,0,3050,7,60800,0,0,3,1,113218,50957,7.4,0,0,15,361,38,15,2,38,,0,,0,2,3,2,6,1,5,13,3,7,0,0,0,0,100,0,0,0,797960,36295,55000,40660,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
68366850,,16000,16000,16000, 36 months,5.32,481.84,A,A1,Marketing manager,8 years,MORTGAGE,96000,Not Verified,15-Dec,Fully Paid,n,https://lendingclub.com/browse/loanDetail.action?loan_id=68366850,,debt_consolidation,Debt consolidation,551xx,MN,14.45,0,Sep-90,725,729,1,55,,23,0,21922,29.8,38,w,0,0,16700.53923,16700.54,16000,700.54,0,0,0,16-Dec,11893.96,,16-Dec,744,740,0,55,1,Individual,,,,0,0,200216,2,5,0,0,27,39393,82,1,4,7009,50,73500,2,12,4,5,8705,35742,18,0,0,303,139,1,1,6,16,,4,,0,3,6,6,9,10,16,22,7,23,0,0,0,2,97.3,16.7,0,0,293017,61315,43600,48119,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
68396912,,3500,3500,3500, 36 months,10.78,114.23,B,B4,Account Manager,8 years,MORTGAGE,122400,Source Verified,15-Dec,Fully Paid,n,https://lendingclub.com/browse/loanDetail.action?loan_id=68396912,,vacation,Vacation,957xx,CA,17.97,0,Mar-97,660,664,2,,62,16,3,27242,58.6,30,w,0,0,3898.860922,3898.86,3500,398.86,0,0,0,17-Apr,2304.88,,19-Mar,679,675,0,,1,Individual,,,,0,300,385952,3,2,2,3,2,59658,93,2,6,3415,73,46500,6,5,9,11,24122,2156,77.8,0,0,162,225,4,2,5,18,,4,,0,4,10,5,5,12,12,13,11,16,0,0,0,5,100,80,1,2,426956,86900,9700,77656,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
